Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
CHIDIAC Pierre - HAMDAN Faycal;64;12;22;30;11;19;1,47;0,38;0,18;0,82;0,02;-0,05;0,11
FAYAD Mireille - HARFOUCHE Gabriel;32;10;0;22;1;21;0,98;-0,03;0,64;0,00;0,00;0,14;0,24
CARREON Ceferino - ANASTACIO Martin;64;16;17;30;15;15;-0,03;-0,18;0,26;0,07;0,06;-0,15;-0,10
FAYAD Mireille - HAMDAN Faycal;80;14;19;45;23;22;-0,24;-0,05;-0,16;0,13;0,11;-0,12;-0,15
REYES Vicente - VIROLA Romulo;16;8;4;4;2;2;-0,27;0,09;0,07;-0,40;-0,02;-0,01;-0,01
ANASTACIO Martin - REYES Vicente;96;21;23;52;33;19;-0,44;-0,01;-0,04;0,10;-0,22;0,09;-0,37
MAGNUSSON Stephan - SASSELLI Marco;16;2;5;9;3;6;-0,46;-0,19;0,09;-0,29;-0,00;-0,22;0,15
MONDON Yves - TOULET Patrice;16;0;2;14;5;9;-0,49;-0,35;0,00;0,16;-0,02;0,14;-0,42
CARREON Ceferino - QUIMSON Angeles;96;25;23;48;23;25;-0,57;-0,74;0,04;0,06;0,02;0,07;-0,01
SAULIS Alvydas - VAINIKONIS Vytautas;16;5;1;10;3;7;-0,74;-0,68;0,57;-0,05;-0,07;0,40;-0,91
QUIMSON Angeles - REYES Vicente;80;17;25;38;15;23;-1,32;-0,87;-0,09;-0,16;-0,08;-0,09;-0,04
HACHEM Tony - HAMDAN Faycal;16;8;4;4;1;3;-1,49;-1,74;0,09;0,13;0,00;-0,06;0,09
ANASTACIO Martin - QUIMSON Angeles;16;2;2;12;10;2;-1,81;-1,49;0,01;-0,14;0,02;0,02;-0,22
OLANSKI Wojtek - VAINIKONIS Erikas;16;5;2;9;5;4;-2,21;-0,97;-0,42;-0,36;-0,08;-0,35;-0,02

