Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
D Filipowicz - K Martens;264;52;67;144;78;66;0,11;0,27;-0,07;-0,02;-0,01;0,01;-0,06
W Kaźmierczak - J Ostrowski;144;41;33;69;35;34;0,10;0,25;0,14;-0,29;-0,05;0,02;0,04
O Bestrzyński - P Tuczyński;240;78;39;118;65;53;0,08;0,15;-0,13;0,08;-0,04;-0,03;0,06
J Ciechomski - P Wiankowski;190;38;52;100;60;40;0,07;-0,09;0,05;0,04;0,17;0,06;-0,17
S Henclik - K Sikorski;252;64;71;117;67;50;0,06;-0,13;0,06;0,15;0,00;-0,05;0,03
T Gotard - K Omernik;132;32;34;66;37;29;0,02;-0,07;0,33;-0,14;0,07;-0,05;-0,12
T Pilch - P Janiszewski;252;76;50;126;50;76;-0,03;0,01;0,00;0,07;-0,13;0,05;-0,03
Z Mącior - M Pieczka;108;31;29;48;29;19;-0,05;0,10;-0,09;0,11;0,04;-0,07;-0,15
A Syrek - P Busse;228;64;64;100;60;40;-0,06;-0,18;0,17;0,02;0,10;-0,04;-0,14
J Wesołowski - K Czul;335;87;76;171;75;96;-0,08;0,02;0,01;0,01;-0,05;0,02;-0,09
J Skwark - M Witek;252;47;93;112;66;46;-0,09;-0,02;0,03;-0,07;0,00;-0,03;0,00
G Gardynik - M Tutka;120;29;30;61;47;14;-0,15;-0,64;0,17;0,14;0,03;-0,04;0,20
A Guła - M Taczewski;216;54;51;110;61;49;-0,17;-0,20;-0,03;-0,04;-0,09;0,02;0,17
T Kaczanowski - K Antas;286;53;68;164;82;82;-0,19;0,05;-0,03;-0,12;0,03;0,03;-0,15
S Zakrzewski - E Miszewska;251;50;69;129;56;73;-0,26;-0,11;-0,01;-0,07;0,05;0,07;-0,18
W Wejknis - I Dzikowski;141;34;28;77;37;40;-0,29;-0,15;-0,06;-0,09;0,08;-0,00;-0,06
Ł Witkowski - P Nawrocki;191;53;36;102;58;44;-0,29;0,05;0,04;0,00;-0,01;-0,02;-0,36
J Michałek - M Blat;108;20;29;58;26;32;-0,30;-0,16;0,04;0,16;-0,17;-0,03;-0,13
T Jochymski - M Kania;180;40;43;97;55;42;-0,37;0,01;-0,07;-0,05;-0,09;-0,08;-0,09
R Wajdowicz - A Hycnar;204;48;53;102;53;49;-0,38;-0,50;-0,21;0,27;0,01;0,00;0,05
R Nowicki - M Pędziński;108;25;28;55;16;39;-0,40;-0,11;-0,05;-0,16;0,04;0,05;-0,16
S Skowron - J Czaykowski;179;48;49;80;39;41;-0,47;-0,22;-0,18;0,10;0,00;0,04;-0,21
S Walerowicz - W Janicki;108;26;35;47;19;28;-0,56;-0,39;0,13;-0,28;0,05;-0,00;-0,06
T Kluz - J Mścisz;228;56;47;122;57;65;-0,65;-0,23;-0,14;-0,08;-0,08;-0,14;0,02
W Talar - J Dmowski;120;20;35;64;30;34;-0,82;-0,59;-0,01;-0,20;-0,07;-0,03;0,08
J Romański - R Grzelak;144;34;38;72;38;34;-0,97;-0,35;-0,25;-0,33;-0,21;-0,06;0,24
G Głasek - M Piwowarczyk;156;45;35;76;40;36;-1,05;-0,46;-0,41;-0,08;0,05;-0,11;-0,04

Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
J Kalita - B Chmurski;12;5;0;7;7;0;1,41;1,91;-0,25;0,00;-0,11;0,00;-0,14
M Klukowski - P Zatorski;96;29;23;44;20;24;1,28;1,28;-0,08;-0,06;0,00;0,04;0,10
J Kalida - J Russyan;12;3;6;3;3;0;1,09;0,46;-0,28;1,16;-0,22;0,00;-0,04
A Kowalski - P Lutostański;12;4;4;4;2;2;1,06;0,01;-0,41;0,60;-0,04;-0,00;0,92
W Jaworski - A Szymczak;60;16;17;26;14;12;1,02;0,54;0,29;0,00;0,06;-0,03;0,16
W Kaźmierczak - Ł Witkowski;24;5;6;12;6;6;0,99;1,07;-0,02;0,14;0,06;0,02;-0,28
K Pikus - M Cichocki;60;10;20;30;14;16;0,90;0,29;0,10;0,57;0,05;-0,02;-0,09
A Kowalski - M Krupowicz;12;2;2;8;4;4;0,84;0,69;0,00;-0,46;-0,15;0,10;0,66
W Kaźmierczak - P Nawrocki;12;2;6;4;2;2;0,72;1,31;0,00;-1,14;-0,05;0,12;0,48
J Ciechomski - J Janowski;84;25;19;40;20;20;0,67;0,93;-0,22;0,12;-0,09;0,08;-0,14
S Gołębiowski - P Gawryś;48;9;9;30;12;18;0,47;0,05;0,09;0,05;-0,02;0,07;0,24
M Gulczyński - M Pędziński;36;6;6;24;9;15;0,38;-0,29;-0,02;0,13;0,02;0,37;0,17
E Warząchowski - M Atalski;48;14;8;26;12;14;0,34;0,43;-0,14;0,03;-0,02;0,15;-0,11
W Starkowski - P Gawryś;60;16;14;30;17;13;0,34;0,06;-0,11;0,12;0,32;0,04;-0,10
L Sztyrak - M Cichocki;60;16;12;32;15;17;0,33;-0,01;0,08;-0,10;-0,00;0,21;0,15
A Kowalski - J Russyan;84;15;21;48;24;24;0,32;0,41;-0,08;0,08;0,05;-0,13;0,00
N Sakowska - P Butryn;96;22;34;40;18;22;0,32;0,33;0,21;-0,17;-0,03;0,04;-0,06
S Henclik - T Gotard;36;11;7;18;12;6;0,25;-0,07;-0,27;0,17;0,03;0,33;0,06
W Klapper - A Lubojemski;72;20;13;39;18;21;0,12;0,13;0,03;-0,20;0,05;-0,01;0,11
T Gotard - W Wejknis;24;5;6;13;2;11;-0,02;0,33;-0,12;-0,16;-0,01;-0,14;0,08
Z Mącior - A Szymczak;24;7;6;11;3;8;-0,07;0,92;0,02;-0,63;0,07;-0,18;-0,27
A Lubojemski - K Kleinrok;72;18;19;34;22;12;-0,08;0,24;-0,28;-0,03;0,10;-0,00;-0,11
E Kaczmarek - J Leśniczak;72;18;15;39;18;21;-0,12;-0,23;0,30;0,04;0,10;0,01;-0,34
C Serek - M Dembiński;60;20;12;28;9;19;-0,22;-0,34;0,08;0,14;-0,01;0,08;-0,17
M Pędziński - O Bestrzyński;12;4;5;3;3;0;-0,24;-0,99;0,08;0,10;0,46;0,00;0,12
J Posłuszny - K Kleinrok;24;5;3;16;10;6;-0,33;-0,80;0,10;-0,17;-0,06;0,05;0,56
J Cieślak - J Moszyński;72;19;20;33;12;21;-0,34;-0,22;0,11;-0,07;-0,11;0,11;-0,15
K Pikus - L Sztyrak;48;10;11;26;10;16;-0,44;0,41;-0,08;-0,32;-0,01;-0,15;-0,29
T Pilch - Z Papierniak;24;9;3;12;5;7;-0,47;-0,10;-0,35;-0,22;-0,05;0,01;0,23
A Czech - A Szymczak;96;23;24;49;28;21;-0,60;-0,64;-0,05;0,12;-0,02;0,08;-0,08
W Kaźmierczak - P Dybicz;60;15;18;27;6;21;-0,79;-0,85;-0,11;0,07;0,04;0,02;0,05
T Kluz - A Lubojemski;12;4;4;4;2;2;-0,84;-0,69;-0,15;-0,46;-0,00;0,24;0,21
B Małysz - A Zaleski;60;11;16;33;15;18;-0,89;-0,92;-0,02;0,14;-0,05;-0,05;0,01
E Warząchowski - A Lubojemski;48;17;9;22;14;8;-0,89;-0,62;0,07;-0,20;0,04;-0,07;-0,12
W Jaworski - P Janiszewski;12;5;3;4;3;1;-0,90;0,46;-0,91;-0,20;-0,06;-0,14;-0,04
J Janowski - M Tutka;23;10;4;8;5;3;-0,90;-0,54;-0,48;0,12;0,05;0,00;-0,05
Z Rogowski - M Cichocki;24;5;2;17;12;5;-0,93;-0,87;0,08;-0,02;-0,02;-0,00;-0,09
T Gotard - B Małysz;48;9;16;22;15;7;-0,93;-0,38;-0,05;-0,20;0,03;-0,06;-0,27
E Warząchowski - K Kleinrok;72;16;12;44;26;18;-1,06;-0,11;-0,20;-0,06;-0,04;-0,06;-0,59
T Raczkiewicz - M Atalski;72;14;23;35;20;15;-1,08;-0,66;-0,06;0,12;-0,02;-0,05;-0,42
L Majdański - M Kupnicki;84;21;17;46;19;27;-1,09;-0,59;-0,08;-0,13;-0,01;-0,07;-0,21
W Klapper - K Kleinrok;12;3;4;5;3;2;-1,11;0,23;-0,05;-0,81;-0,06;0,03;-0,45
S Walerowicz - J Rymwid;48;5;16;27;9;18;-1,16;-1,07;-0,10;-0,24;0,16;-0,16;0,25
W Jaworski - Z Papierniak;36;12;6;18;8;10;-1,18;-0,58;-0,16;-0,36;0,04;-0,00;-0,11
S Henclik - B Małysz;12;1;4;7;2;5;-1,20;-1,26;0,00;0,21;0,00;-0,06;-0,08
W Klapper - J Posłuszny;12;3;4;5;4;1;-1,34;-0,76;0,04;-0,52;0,02;0,01;-0,15
T Jochymski - W Kaźmierczak;12;2;7;3;3;0;-1,49;-1,93;0,00;0,64;-0,19;0,00;0,00
J Posłuszny - A Lubojemski;47;9;10;26;16;10;-1,66;-0,96;0,06;-0,17;0,11;-0,00;-0,69
J Janowski - P Wiankowski;24;6;6;11;5;6;-1,74;-0,97;-0,13;-0,16;0,12;-0,02;-0,58
M Pędziński - P Tuczyński;12;2;3;7;2;5;-1,78;-0,33;0,03;-0,10;0,10;-0,30;-1,19
T Włodarczak - W Janicki;36;6;9;21;12;9;-1,93;-0,83;-0,17;-0,07;0,00;-0,46;-0,40
T Gotard - K Sikorski;12;2;4;6;4;2;-2,87;-2,94;0,00;0,01;0,26;0,00;-0,20

