Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
KYRIAKIDOU Antonia (Nitsa) - LAMBRINOU Sophie;224;15;106;103;91;12;-0,36;-0,02;-0,02;-0,19;-0,10;0,07;-0,09
VOROBEYCHIKOVA Olga - CHUBAROVA Svetlana;192;54;46;92;48;44;-0,47;-0,35;0,02;0,06;-0,05;-0,07;-0,07
DOWLING-LONG Hilary - PENDER Gilda;224;51;61;110;65;45;-0,49;-0,37;-0,04;-0,16;0,03;-0,03;0,08
CAFRANGA-MARTORELL Carmen - FRANCES Ana;207;49;58;100;56;44;-0,49;-0,28;0,04;0,11;-0,00;-0,03;-0,34
SEPP Tuul - TEINEMAA Irene;112;20;22;70;35;35;-0,52;-0,18;-0,07;0,05;-0,10;-0,10;-0,12
TALIJAN Biljana - BANJAC Bojana;176;47;36;92;48;44;-0,69;-0,31;-0,15;-0,15;0,04;-0,04;-0,09
BRKLJACIC Tihana - KULOVIC-PROBST Sandra;176;40;47;88;43;45;-0,71;-0,02;-0,19;-0,22;-0,12;-0,00;-0,16
MITSI Georgia - PANAGAKI Maria;224;61;42;120;54;66;-0,74;-0,13;-0,21;-0,08;-0,08;-0,03;-0,21
CHAMMAA Iman - HAMDAN Nahla;112;18;19;75;32;43;-2,20;-1,11;-0,21;-0,14;-0,19;-0,09;-0,45

Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
HAMDAN Nahla - KREIDIEH Hana;16;3;4;9;3;6;1,48;0,59;0,11;0,15;0,47;0,03;0,13
ANAWATI Claude - KREIDIEH Hana;96;28;22;46;13;33;0,00;-0,00;0,26;0,08;-0,19;0,02;-0,16
FARHAT Faten - RAMADAN Youmna;32;5;15;12;3;9;-0,12;0,20;-0,05;-0,32;-0,02;-0,03;0,09
HAMDAN Nahla - ANAWATI Claude;96;27;25;44;18;26;-0,14;-0,15;-0,04;0,13;0,05;0,02;-0,14
KREIDIEH Hana - RAMADAN Youmna;16;3;4;9;0;9;-1,13;-0,42;0,17;-0,04;0,00;-0,18;-0,66
ANAWATI Claude - RAMADAN Youmna;47;9;20;18;6;12;-1,34;-1,09;0,07;-0,22;0,06;-0,03;-0,14
CHAMMAA Iman - FARHAT Faten;80;8;31;41;17;24;-1,64;-1,09;-0,32;-0,03;-0,10;-0,05;-0,05
FARHAT Faten - HAMDAN Nahla;32;11;11;10;1;9;-1,68;-1,14;-0,36;-0,62;-0,01;0,15;0,30

