Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
CIMA Leonardo - SEMENTA Antonio;64;18;14;32;17;15;0,61;0,57;0,02;-0,12;0,05;0,02;0,08
JOURDAIN Patrick - SHIELDS Patrick;64;15;11;38;21;17;0,09;-0,01;-0,23;0,01;0,07;0,09;0,16
GIUBILO Valerio - SEMENTA Antonio;32;5;10;17;7;10;-0,06;-0,33;0,05;0,02;-0,11;0,03;0,30
JOURDAIN Patrick - PLACKETT Richard Mark;96;19;31;46;19;27;-0,10;-0,35;-0,00;0,06;0,02;0,01;0,17
CIMA Leonardo - GIUBILO Valerio;64;10;15;39;19;20;-0,32;-0,69;0,02;0,06;0,16;0,05;0,08
KARAIVANOV Kalin - MIHAILOV Georgi;80;17;19;44;13;31;-0,46;-0,28;0,27;0,08;-0,10;-0,16;-0,28
ANGELINI Francesco - SEMENTA Antonio;95;18;25;52;17;35;-0,94;-0,69;-0,14;0,02;-0,01;-0,06;-0,05
KURBALIJA Diane - KURBALIJA Filip;64;21;13;30;18;12;-1,01;-0,55;-0,30;0,14;-0,07;0,06;-0,29
KOLDZIC Zoran - PAREZANIN Darko;16;4;3;9;6;3;-1,08;-0,30;0,14;0,05;0,15;-0,01;-1,12
DOLAREVIC Samir - KALUDERCIC Aleksandar;80;19;30;31;14;17;-1,20;-0,19;-0,63;-0,17;-0,02;-0,16;-0,04
KALUDERCIC Aleksandar - MASIC Faruk;96;13;27;56;25;31;-1,35;-0,96;0,01;0,13;-0,33;-0,09;-0,11
VERSACE Alfredo - ANGELINI Francesco;16;0;8;8;8;0;-1,61;-1,47;0,00;0,00;0,00;0,00;-0,15
LAURIA Lorenzo - SEMENTA Antonio;16;5;0;11;7;4;-1,80;-1,23;-0,13;0,00;0,11;-0,16;-0,39
VERSACE Alfredo - SEMENTA Antonio;32;6;9;17;9;8;0,29;0,34;0,04;0,15;-0,24;-0,02;0,02

