Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
TUEJE Julita Grace - BOJOH Lusje Olha;255;66;65;124;65;59;-0,01;-0,05;-0,01;-0,02;-0,05;0,02;0,09
DJUROVIC Nevena - HAVAS Elizabeth;224;53;59;112;44;68;-0,01;0,06;0,11;-0,07;-0,07;0,01;-0,05
NISHIDA Natsuko - OHNO Michiko;240;66;58;116;58;58;-0,05;0,06;-0,11;-0,14;0,00;0,03;0,11
DE GUZMAN Mary Cristy Ann - ENCONTRO Mylene;224;55;52;117;56;61;-0,06;-0,05;-0,07;0,04;0,02;0,03;-0,03
SMALINSKY Ana Lia - ELKIN Irene;208;40;59;108;50;58;-0,08;0,05;-0,04;0,03;-0,01;-0,09;-0,02
WILKINSON Jenny - NEWTON Shirley;239;60;49;130;64;66;-0,12;-0,17;0,04;-0,02;0,02;0,06;-0,06
BERTHEAU Kathrine - LARSSON Jessica;223;66;49;108;58;50;-0,17;-0,28;0,10;0,01;0,02;-0,06;0,05
TAN Gemma - GALLEGO Tina J, Del;224;54;48;122;65;57;-0,17;-0,19;-0,11;-0,02;0,07;0,00;0,08
SUMAMPOUW Conny - ANDHANI Rury;143;30;41;72;35;37;-0,18;-0,39;-0,02;0,06;-0,01;-0,02;0,21
MANDELOT Agota - NOGUEIRA Heloisa;176;44;40;92;42;50;-0,19;-0,20;0,08;0,01;0,03;0,06;-0,18
WATTAR Nada - KHOURI Maud;256;73;60;123;69;54;-0,21;-0,14;0,08;-0,04;-0,03;0,01;-0,09
DAVID Paula - DE MELLO Sylvia Figueira;240;83;50;107;50;57;-0,24;-0,07;-0,09;-0,07;0,02;-0,02;-0,01
AZWER Zeenat - AGHA Rubina;256;77;57;121;73;48;-0,26;-0,26;0,07;-0,08;0,01;-0,02;0,03
CARTNER Linda - PALMER Glenis;192;48;43;101;58;43;-0,26;0,09;-0,08;0,07;-0,05;-0,14;-0,15
THORPE Catherine (Katie) - DEMME Ina;224;49;51;124;69;55;-0,27;-0,26;0,05;0,07;0,01;0,09;-0,24
ESPINOSA-PAZ Maria Jose - PREVIDE Maria Cecilia;223;65;51;106;43;63;-0,31;-0,33;0,14;-0,04;-0,03;0,00;-0,05
GOLAN Erica - MODLIN Merle;223;52;58;112;70;42;-0,33;-0,08;-0,05;-0,08;0,04;-0,01;-0,14
CORMACK Jan - ALABASTER Jan;239;58;66;114;51;63;-0,36;-0,18;-0,23;0,09;-0,11;0,02;0,05
BOKHARI Roshan Ara - DOSSA Qudsia;208;53;54;100;55;45;-0,43;-0,45;0,03;0,17;-0,03;-0,15;-0,01
FABBRICATORE Sophie - GARCIA Anne;224;60;57;106;64;42;-0,46;-0,17;0,02;-0,15;0,07;0,02;-0,26
THIRION Christiane - BISTOQUET Chantal;224;59;60;105;40;65;-0,52;-0,01;-0,21;-0,10;-0,03;0,08;-0,24
ZHANG Yu - FENG Xuefeng;176;51;43;81;39;42;-0,56;-0,58;0,08;0,11;-0,04;-0,03;-0,11
TRAVIS Barbara - GINSBERG Candice;224;57;39;128;70;58;-0,60;-0,48;0,01;-0,02;-0,06;-0,09;0,05
SURANA Asha - BHATNAGAR DEVI MUTHU;128;30;26;72;23;49;-0,60;-0,45;-0,21;0,11;-0,10;0,03;0,03
CHILD Christine - ROSSLEE Diana;224;49;35;140;74;66;-0,62;-0,37;0,02;-0,04;-0,14;-0,12;0,04
TISLEVOLL Faith - EGAN Victoria;224;61;57;106;51;55;-0,62;-0,42;0,13;-0,09;-0,05;-0,00;-0,19
SINGLA Sneh Lata - BAKSHI Meera;208;63;45;99;44;55;-0,63;-0,25;0,03;-0,25;-0,07;0,06;-0,15
BERNSTEIN Roz - SANDLER Ghita;224;65;55;104;49;55;-0,64;-0,26;-0,05;-0,16;0,00;-0,06;-0,12
AUDICHE Christina - HOMSY Marguerite;176;16;74;86;72;14;-0,80;-0,58;-0,09;0,01;-0,05;-0,01;-0,07
BAKUL SHAH Vasanti - KSHIRSAGAR Alka;271;88;49;133;78;55;-0,89;-0,45;-0,20;0,00;-0,04;0,01;-0,21
SOLIMAN Hoda - PHILIPPE PASCAL Catherine;176;39;40;97;55;42;-0,96;-0,45;-0,13;-0,14;0,01;-0,05;-0,20
HAI Rubina Saeed - RAZA Fatima;208;54;43;111;51;60;-1,10;-0,25;-0,09;-0,27;-0,04;-0,11;-0,33
BRINGOLD Solange - CASSIN Jacqueline;224;44;47;133;61;72;-1,42;-0,79;-0,15;-0,09;0,01;0,00;-0,40

Players;No,;Pl1;Pl2;Def;L1;L2;IMPs;Bid;Play1;Play2;;Lead1;Lead2;Def
SOLIMAN Hoda - HOMSY Marguerite;48;5;15;28;23;5;-0,20;0,21;0,05;-0,36;0,05;-0,03;-0,12
SINGLA Sneh Lata - SURANA Asha;16;3;7;6;0;6;-0,45;-1,00;0,20;0,44;0,00;-0,03;-0,06
HOMSY Marguerite - KHOURI Maud;16;5;7;4;1;3;-1,00;-0,73;0,51;-1,04;0,00;0,00;0,27
SURANA Asha - BAKSHI Meera;16;4;2;10;4;6;-1,16;0,34;-0,54;0,12;-0,24;-0,45;-0,40
SURANA Asha - NARULA Asha;16;1;9;6;3;3;-2,06;-1,69;0,01;-0,36;0,01;0,00;-0,03
SINGLA Sneh Lata - NARULA Asha;16;3;5;8;4;4;-2,50;-2,30;-0,08;-0,02;0,01;0,01;-0,12

