Players;No,;Pl1;Pl2;Def;L1;L2;Butler;Bid;Play1;Play2;;Lead1;Lead2;Def
D'OVIDIO Catherine - NEVE Joanna;240;73;48;118;59;59;0,44;0,41;0,04;0,15;-0,05;0,00;-0,11
SJOBERG Emma - RIMSTEDT Sandra;223;57;66;100;53;47;0,39;0,50;-0,06;0,05;0,06;-0,02;-0,14
ZMUDA Justyna - KAZMUCHA Danuta;224;42;58;123;65;58;0,38;-0,11;0,08;-0,10;0,04;0,14;0,32
ALEGRE Eleonora - HERRERA Florencia;240;52;61;127;65;62;0,36;0,49;-0,07;0,05;-0,03;0,05;-0,14
EYTHORSDOTTIR Hjordis - SEAMON-MOLSON Janice;224;66;65;93;44;49;0,29;0,25;0,09;0,04;-0,01;-0,07;-0,01
AHLESVED Catharina - GRONKVIST Maria;224;53;58;113;56;57;0,27;0,03;-0,06;0,19;0,03;0,03;0,04
WILLARD Sylvie - CRONIER Benedicte;224;55;61;108;38;70;0,23;0,42;0,03;-0,12;0,05;-0,07;-0,07
YANAGISAWA Akiko - FUKUYOSHI Yuki;208;64;41;102;64;38;0,20;0,19;0,05;0,04;0,02;0,06;-0,17
SUMMERS-CALEY Sylvia - CIMON Francine;224;51;68;105;55;50;0,17;0,37;-0,05;-0,05;-0,11;-0,03;0,04
SMITH Nicola - BROCK Sally;224;51;54;119;59;60;0,14;-0,19;0,04;0,31;-0,03;-0,08;0,10
DEWI Suci Amita - MURNIATI Kristina Wahyu;272;60;71;141;65;76;0,14;-0,04;-0,02;0,04;-0,01;0,06;0,11
ACAR Asli - KURANOGLU Serap;256;68;51;137;55;82;0,14;0,37;-0,05;-0,00;-0,02;-0,06;-0,11
BOURKE Margaret - LUSK Sue;224;71;50;103;56;47;0,13;0,12;0,04;-0,11;-0,02;0,06;0,04
VARGAS DE ANDRADE Isabella - PAIN Leda;256;37;71;148;80;68;0,05;-0,26;0,13;0,17;-0,13;0,14;-0,00
DHONDY Heather - SENIOR Nevena;240;52;75;112;58;54;0,01;0,12;0,03;-0,00;-0,05;-0,05;-0,03
TUEJE Julita Grace - BOJOH Lusje Olha;255;66;65;124;65;59;-0,00;-0,06;-0,01;-0,01;-0,06;0,02;0,10
DJUROVIC Nevena - HAVAS Elizabeth;224;53;59;112;44;68;-0,00;0,07;0,12;-0,08;-0,08;0,02;-0,06
DE GUZMAN Mary Cristy Ann - ENCONTRO Mylene;224;55;52;117;56;61;-0,11;-0,08;-0,07;0,04;0,02;0,03;-0,04
SMALINSKY Ana Lia - ELKIN Irene;208;40;59;108;50;58;-0,12;0,01;-0,03;0,04;-0,01;-0,11;-0,01
NISHIDA Natsuko - OHNO Michiko;240;66;58;116;58;58;-0,13;-0,00;-0,13;-0,16;-0,00;0,03;0,14
WILKINSON Jenny - NEWTON Shirley;239;60;49;130;64;66;-0,16;-0,20;0,04;-0,02;0,02;0,06;-0,06
MANDELOT Agota - NOGUEIRA Heloisa;176;44;40;92;42;50;-0,17;-0,17;0,09;0,02;0,03;0,06;-0,20
BERTHEAU Kathrine - LARSSON Jessica;223;66;49;108;58;50;-0,18;-0,30;0,10;0,01;0,03;-0,06;0,05
TAN Gemma - GALLEGO Tina J, Del;224;54;48;122;65;57;-0,21;-0,22;-0,12;-0,01;0,08;0,00;0,06
SUMAMPOUW Conny - ANDHANI Rury;143;30;41;72;35;37;-0,23;-0,46;-0,02;0,05;-0,01;-0,02;0,23
DAVID Paula - DE MELLO Sylvia Figueira;240;83;50;107;50;57;-0,23;-0,05;-0,12;-0,07;0,02;-0,02;-0,00
CARTNER Linda - PALMER Glenis;192;48;43;101;58;43;-0,24;0,15;-0,09;0,09;-0,07;-0,14;-0,19
ESPINOSA-PAZ Maria Jose - PREVIDE Maria Cecilia;223;65;51;106;43;63;-0,26;-0,31;0,16;-0,04;-0,03;0,00;-0,05
AZWER Zeenat - AGHA Rubina;256;77;57;121;73;48;-0,26;-0,26;0,07;-0,09;0,01;-0,03;0,04
WATTAR Nada - KHOURI Maud;256;73;60;123;69;54;-0,26;-0,17;0,08;-0,05;-0,04;0,00;-0,09
THORPE Catherine (Katie) - DEMME Ina;224;49;51;124;69;55;-0,28;-0,28;0,04;0,08;0,02;0,11;-0,24
GOLAN Erica - MODLIN Merle;223;52;58;112;70;42;-0,38;-0,12;-0,06;-0,09;0,05;-0,01;-0,15
CORMACK Jan - ALABASTER Jan;239;58;66;114;51;63;-0,40;-0,23;-0,26;0,10;-0,11;0,03;0,06
BOKHARI Roshan Ara - DOSSA Qudsia;208;53;54;100;55;45;-0,45;-0,49;0,06;0,18;-0,03;-0,17;0,00
FABBRICATORE Sophie - GARCIA Anne;224;60;57;106;64;42;-0,54;-0,19;0,02;-0,17;0,08;0,02;-0,29
THIRION Christiane - BISTOQUET Chantal;224;59;60;105;40;65;-0,58;-0,03;-0,24;-0,10;-0,04;0,08;-0,25
CHILD Christine - ROSSLEE Diana;224;49;35;140;74;66;-0,65;-0,38;0,03;-0,04;-0,16;-0,13;0,04
ZHANG Yu - FENG Xuefeng;176;51;43;81;39;42;-0,66;-0,68;0,08;0,13;-0,04;-0,03;-0,11
TRAVIS Barbara - GINSBERG Candice;224;57;39;128;70;58;-0,69;-0,59;0,02;-0,01;-0,07;-0,10;0,06
SURANA Asha - BHATNAGAR DEVI MUTHU;128;30;26;72;23;49;-0,69;-0,50;-0,23;0,13;-0,11;0,03;-0,00
BERNSTEIN Roz - SANDLER Ghita;224;65;55;104;49;55;-0,70;-0,26;-0,05;-0,19;0,00;-0,07;-0,12
TISLEVOLL Faith - EGAN Victoria;224;61;57;106;51;55;-0,75;-0,54;0,15;-0,11;-0,06;-0,00;-0,20
AUDICHE Christina - HOMSY Marguerite;176;16;74;86;72;14;-0,76;-0,55;-0,10;0,03;-0,05;-0,01;-0,08
SINGLA Sneh Lata - BAKSHI Meera;208;63;45;99;44;55;-0,77;-0,34;0,03;-0,28;-0,07;0,07;-0,17
BAKUL SHAH Vasanti - KSHIRSAGAR Alka;271;88;49;133;78;55;-0,97;-0,47;-0,24;0,00;-0,04;0,01;-0,23
SOLIMAN Hoda - PHILIPPE PASCAL Catherine;176;39;40;97;55;42;-1,05;-0,48;-0,14;-0,16;0,00;-0,05;-0,22
HAI Rubina Saeed - RAZA Fatima;208;54;43;111;51;60;-1,23;-0,30;-0,09;-0,28;-0,03;-0,13;-0,39
BRINGOLD Solange - CASSIN Jacqueline;224;44;47;133;61;72;-1,54;-0,88;-0,16;-0,10;0,01;0,01;-0,42

Players;No,;Pl1;Pl2;Def;L1;L2;Butler;Bid;Play1;Play2;;Lead1;Lead2;Def
SOLIMAN Hoda - HOMSY Marguerite;48;5;15;28;23;5;-0,29;0,22;0,04;-0,45;0,04;-0,03;-0,11
SINGLA Sneh Lata - SURANA Asha;16;3;7;6;0;6;-0,56;-1,07;0,22;0,37;0,00;-0,03;-0,06
SURANA Asha - BAKSHI Meera;16;4;2;10;4;6;-1,13;0,35;-0,53;0,13;-0,24;-0,43;-0,39
HOMSY Marguerite - KHOURI Maud;16;5;7;4;1;3;-1,56;-1,13;0,55;-1,27;0,00;0,00;0,29
SURANA Asha - NARULA Asha;16;1;9;6;3;3;-1,94;-1,49;0,01;-0,43;0,01;0,00;-0,03
SINGLA Sneh Lata - NARULA Asha;16;3;5;8;4;4;-2,69;-2,44;-0,08;-0,01;0,02;0,01;-0,18

