Players;No,;Pl1;Pl2;Def;L1;L2;Butler;Bid;Play1;Play2;;Lead1;Lead2;Def
SYED  Imran Ali - NONOO Meer Ebrahim;320;81;86;153;71;82;-0,92;-0,47;-0,12;-0,08;-0,02;-0,03;-0,20
ALUJAS Gabino - RAVENNA Pablo;176;41;45;89;44;45;-1,04;-0,74;-0,08;-0,07;-0,00;-0,06;-0,09
SOUDAN Luc - ARAGONES Rene;160;51;24;85;49;36;-1,33;-0,65;-0,15;-0,13;-0,08;-0,08;-0,25

Players;No,;Pl1;Pl2;Def;L1;L2;Butler;Bid;Play1;Play2;;Lead1;Lead2;Def
TEWARI Rajeshwar - SATYANARAYANA Bachiraju;16;2;5;9;2;7;2,06;1,15;0,13;0,41;-0,14;0,07;0,43
PELLEGRINI Carlos - RAVENNA Pablo;16;2;3;11;5;6;1,13;0,80;-0,03;0,78;0,35;-0,44;-0,34
KARWUR Franky Steven - SACUL Denny;96;28;24;44;27;17;0,34;0,23;0,14;0,09;-0,16;-0,18;0,22
NABIL Karim - SAMIR Ahmed;16;0;6;10;5;5;-1,13;-0,71;0,00;-0,04;-0,75;-0,36;0,73
NABIL Karim - SADEK Tarek;16;5;3;8;3;5;-1,13;-0,80;0,61;-0,44;-0,73;0,05;0,19
SYED  Imran Ali - SHAFEEA Tahir Hameed;16;4;4;8;2;6;-1,50;-0,75;0,28;0,06;0,01;-0,65;-0,45
SOUDAN Luc - MATHIEU Philippe;16;6;3;7;4;3;-2,25;-0,23;-1,04;-0,02;-0,34;-0,06;-0,55
TEWARI Rajeshwar - VENKATARAMAN Kadayam Raman;16;4;5;7;2;5;-2,81;-1,22;-0,37;-0,59;-0,00;0,02;-0,65
SOUDAN Luc - GERIN Dominique;16;5;2;9;4;5;-4,31;-1,37;-0,29;0,05;0,17;0,06;-2,93

